pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
234,1,17.2831,0.2713,0.6052,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
234,2,17.3605,0.2129,0.5173,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
234,3,17.3872,0.0368,0.5889,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
234,4,17.5064,-0.0068,0.5062,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
234,5,17.6706,0.1341,0.6614,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
234,6,17.7631,0.1559,0.4265,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
234,7,17.8718,0.1670,0.4491,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
234,8,17.8981,0.2108,0.4472,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
234,9,17.9268,0.2779,0.4544,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
234,10,17.9721,0.2191,0.4546,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
235,0,17.6307,0.2770,0.4400,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
235,1,17.6388,0.2801,0.6052,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
235,2,17.7161,0.2217,0.5173,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
235,3,17.7429,0.0456,0.5889,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
235,4,17.8621,0.0020,0.5062,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
235,5,18.0263,0.1429,0.6614,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
235,6,18.1188,0.1647,0.4265,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
235,7,18.2274,0.1758,0.4491,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
235,8,18.2537,0.2197,0.4472,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
235,9,18.2824,0.2867,0.4544,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
235,10,18.3278,0.2279,0.4546,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
236,0,17.9841,0.2858,0.4400,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
236,1,17.9921,0.2889,0.6052,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
236,2,18.0695,0.2305,0.5173,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
236,3,18.0963,0.0544,0.5889,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
236,4,18.2155,0.0108,0.5062,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
236,5,18.3797,0.1517,0.6614,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
236,6,18.4722,0.1735,0.4265,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
236,7,18.5808,0.1846,0.4491,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
236,8,18.6071,0.2285,0.4472,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
236,9,18.6358,0.2955,0.4544,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
236,10,18.6811,0.2367,0.4546,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
237,0,18.3354,0.2945,0.4400,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
237,1,18.3435,0.2976,0.6052,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
237,2,18.4208,0.2392,0.5173,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
237,3,18.4476,0.0631,0.5889,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
237,4,18.5668,0.0195,0.5062,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
237,5,18.7310,0.1605,0.6614,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
237,6,18.8235,0.1823,0.4265,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
237,7,18.9321,0.1934,0.4491,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
237,8,18.9585,0.2372,0.4472,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
237,9,18.9871,0.3043,0.4544,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
237,10,19.0325,0.2455,0.4546,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
238,0,18.6848,0.3032,0.4400,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
238,1,18.6929,0.3063,0.6052,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
238,2,18.7702,0.2479,0.5173,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
238,3,18.7970,0.0718,0.5889,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
238,4,18.9162,0.0282,0.5062,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
238,5,19.0804,0.1692,0.6614,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
238,6,19.1729,0.1910,0.4265,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
238,7,19.2815,0.2021,0.4491,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
238,8,19.3079,0.2459,0.4472,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
238,9,19.3365,0.3130,0.4544,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
238,10,19.3819,0.2542,0.4546,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
239,0,19.0323,0.3118,0.4400,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
239,1,19.0403,0.3149,0.6052,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
239,2,19.1177,0.2565,0.5173,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
239,3,19.1445,0.0804,0.5889,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
239,4,19.2637,0.0369,0.5062,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
239,5,19.4279,0.1778,0.6614,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
239,6,19.5204,0.1996,0.4265,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
239,7,19.6290,0.2107,0.4491,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
239,8,19.6553,0.2545,0.4472,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
239,9,19.6840,0.3216,0.4544,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
239,10,19.7294,0.2628,0.4546,0.9997,0.0248,0.0000,-0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
240,0,19.3778,0.3204,0.4400,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
240,1,19.3859,0.3235,0.6052,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
240,2,19.4632,0.2650,0.5173,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
240,3,19.4900,0.0890,0.5889,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
240,4,19.6092,0.0454,0.5062,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
240,5,19.7734,0.1863,0.6614,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
240,6,19.8659,0.2081,0.4265,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
240,7,19.9745,0.2192,0.4491,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
240,8,20.0009,0.2630,0.4472,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
240,9,20.0295,0.3301,0.4544,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
240,10,20.0749,0.2713,0.4546,0.9997,0.0247,0.0000,-0.0247,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
241,0,19.7213,0.3288,0.4400,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
241,1,19.7294,0.3319,0.6052,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
241,2,19.8067,0.2735,0.5173,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
241,3,19.8335,0.0974,0.5889,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
241,4,19.9527,0.0538,0.5062,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
241,5,20.1168,0.1947,0.6614,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
241,6,20.2093,0.2165,0.4265,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
241,7,20.3180,0.2276,0.4491,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
241,8,20.3443,0.2714,0.4472,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
241,9,20.3730,0.3384,0.4544,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
241,10,20.4184,0.2796,0.4546,0.9997,0.0246,0.0000,-0.0246,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
242,0,20.0628,0.3372,0.4400,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
242,1,20.0708,0.3403,0.6052,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
242,2,20.1481,0.2818,0.5173,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
242,3,20.1748,0.1057,0.5889,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
242,4,20.2940,0.0621,0.5062,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
242,5,20.4583,0.2029,0.6614,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
242,6,20.5508,0.2247,0.4265,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
242,7,20.6594,0.2357,0.4491,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
242,8,20.6858,0.2796,0.4472,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
242,9,20.7144,0.3466,0.4544,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
242,10,20.7598,0.2878,0.4546,0.9997,0.0243,0.0000,-0.0243,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
243,0,20.4024,0.3454,0.4400,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
243,1,20.4104,0.3485,0.6052,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
243,2,20.4878,0.2900,0.5173,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
243,3,20.5144,0.1139,0.5889,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
243,4,20.6336,0.0703,0.5062,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
243,5,20.7979,0.2111,0.6614,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
243,6,20.8904,0.2328,0.4265,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
243,7,20.9990,0.2438,0.4491,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
243,8,21.0254,0.2877,0.4472,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
243,9,21.0541,0.3547,0.4544,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
243,10,21.0994,0.2959,0.4546,0.9997,0.0241,0.0000,-0.0241,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
244,0,20.7405,0.3535,0.4400,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
244,1,20.7486,0.3566,0.6052,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
244,2,20.8259,0.2981,0.5173,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
244,3,20.8525,0.1220,0.5889,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
244,4,20.9717,0.0784,0.5062,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
244,5,21.1360,0.2191,0.6614,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
244,6,21.2285,0.2408,0.4265,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
244,7,21.3371,0.2518,0.4491,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
244,8,21.3635,0.2957,0.4472,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
244,9,21.3922,0.3627,0.4544,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
244,10,21.4375,0.3038,0.4546,0.9997,0.0239,0.0000,-0.0239,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
245,0,21.0774,0.3615,0.4400,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
245,1,21.0854,0.3646,0.6052,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
245,2,21.1627,0.3061,0.5173,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
245,3,21.1893,0.1300,0.5889,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
245,4,21.3084,0.0863,0.5062,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
245,5,21.4728,0.2270,0.6614,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
245,6,21.5653,0.2487,0.4265,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
245,7,21.6739,0.2597,0.4491,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
245,8,21.7003,0.3035,0.4472,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
245,9,21.7290,0.3705,0.4544,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
245,10,21.7743,0.3117,0.4546,0.9997,0.0236,0.0000,-0.0236,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
246,0,21.4131,0.3694,0.4400,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
246,1,21.4211,0.3725,0.6052,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
246,2,21.4984,0.3140,0.5173,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
246,3,21.5250,0.1379,0.5889,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
246,4,21.6441,0.0942,0.5062,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
246,5,21.8085,0.2348,0.6614,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
246,6,21.9010,0.2565,0.4265,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
246,7,22.0097,0.2675,0.4491,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
246,8,22.0360,0.3113,0.4472,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
246,9,22.0648,0.3783,0.4544,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
246,10,22.1101,0.3194,0.4546,0.9997,0.0234,0.0000,-0.0234,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
247,0,21.7478,0.3772,0.4400,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
247,1,21.7559,0.3803,0.6052,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
247,2,21.8331,0.3218,0.5173,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
247,3,21.8596,0.1456,0.5889,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
247,4,21.9787,0.1019,0.5062,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
247,5,22.1431,0.2425,0.6614,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
247,6,22.2357,0.2642,0.4265,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
247,7,22.3443,0.2751,0.4491,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
247,8,22.3707,0.3189,0.4472,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
247,9,22.3995,0.3859,0.4544,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
247,10,22.4448,0.3270,0.4546,0.9997,0.0231,0.0000,-0.0231,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
248,0,22.0816,0.3849,0.4400,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
248,1,22.0896,0.3880,0.6052,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
248,2,22.1669,0.3294,0.5173,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
248,3,22.1933,0.1533,0.5889,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
248,4,22.3124,0.1095,0.5062,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
248,5,22.4769,0.2500,0.6614,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
248,6,22.5694,0.2716,0.4265,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
248,7,22.6781,0.2825,0.4491,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
248,8,22.7045,0.3263,0.4472,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
248,9,22.7333,0.3933,0.4544,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
248,10,22.7785,0.3344,0.4546,0.9997,0.0227,0.0000,-0.0227,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
249,0,22.4146,0.3924,0.4400,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
249,1,22.4226,0.3955,0.6052,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
249,2,22.4998,0.3369,0.5173,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
249,3,22.5262,0.1607,0.5889,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
249,4,22.6453,0.1169,0.5062,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
249,5,22.8098,0.2574,0.6614,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
249,6,22.9023,0.2790,0.4265,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
249,7,23.0110,0.2898,0.4491,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
249,8,23.0374,0.3336,0.4472,0.9997,0.0224,0.0000,-0.0224,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
