pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
4,3,0.053091180058284365,-0.291901989743736,0.4687812511838354,0.21380520209475887,0.9743193389372453,0.0706339955694747,-0.9251407083379182,0.22517065921848975,-0.3056351485073761,-0.313690939195308,-3.090693684455091e-18,0.9495251416717546,0.25,0.064,0.1
4,4,0.0306853446004931,-0.13203146281018108,0.520700630470187,0.9113076522074024,-0.16757723910684985,0.3760800871643669,-0.32132841107910026,0.28162168254700626,0.904122381181206,-0.2574226393727112,-0.9447788613494266,0.20279666635738422,0.072,0.064,0.096
4,5,0.08484777783161951,-0.07203995900797684,0.538920868263512,0.40642342512272034,-0.6258387080361241,-0.6656920542076431,-0.47407243473854954,0.4783920835494149,-0.7391862695006677,0.7810731887170244,0.6160088683784715,-0.10226313092456585,0.084,0.066,0.1
4,6,0.14454894412928337,-0.06985408704771309,0.5978771573801546,-0.39374608560408253,-0.5780014267219291,-0.714757560840651,-0.8048580046072937,0.5923945179688697,-0.035669700026727855,0.44403559822499467,0.5612335394359868,-0.6984620975551404,0.092,0.116,0.11
5,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
5,1,0.0,0.0,0.23349999999999999,0.539217370266478,-0.8421666269823946,0.0,0.8421666269823946,0.539217370266478,0.0,0.0,0.0,1.0,0.1,0.091,0.16
5,2,0.12525121498498193,0.14183963178254413,0.3584329335414349,0.48945816894413835,0.22624339382830005,-0.8421666269823946,0.7644511433022914,0.3533540393241931,0.539217370266478,0.41957734728851925,-0.9077195875612298,6.123233995736766e-17,0.494,0.083,0.053
5,3,0.19103972044110845,0.32433539167538256,0.5239270825026353,-0.026902549397065836,0.8421666269823946,-0.538545843204675,-0.04201724672140561,-0.539217370266478,-0.8411178149230085,-0.9987546264292801,-5.817734555021991e-17,0.049891844885803116,0.25,0.064,0.1
5,4,0.20378105389400336,0.3201014939662103,0.6929525602960893,0.4045445703866163,0.8583483262027058,0.3155659067068576,-0.7277216150448866,0.5111231849804727,-0.45735581418834004,-0.5538636488948971,-0.04462331991717519,0.8314107394978726,0.072,0.064,0.096
5,5,0.2467905974446606,0.2715385524992606,0.7446632530529795,0.8958312399237152,0.09029542507043636,-0.43512426476592647,0.39238671334380376,-0.6203576249109413,0.6791090371995525,-0.2086122162482014,-0.7791040709855168,-0.59116646539347,0.084,0.066,0.1
5,6,0.32947039299440284,0.2665406542704759,0.7582251017868604,0.02966977253591291,0.17904106626889532,-0.9833941230183167,0.9747561595533183,0.2126263826945135,0.06812085433339848,0.22129196553542801,-0.9605906089336619,-0.1682128057489194,0.092,0.116,0.11
6,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
6,1,0.0,0.0,0.23349999999999999,-0.7376953589256818,0.6751337329888869,0.0,-0.6751337329888869,-0.7376953589256818,0.0,0.0,0.0,1.0,0.1,0.091,0.16
